asserted_class,control,core_accepted,failure_reasons,gate_status,hard_gates_passed,identity_passed,identity_prediction,identity_probability,seed,source_class,source_file
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,484,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,484,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,485,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,485,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,485,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,486,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,486,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,486,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,487,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,487,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,487,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,488,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,488,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,488,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,489,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,489,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,489,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,490,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,490,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,490,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,491,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,491,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,491,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,492,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,492,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,492,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,493,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,493,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,493,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,494,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,494,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,494,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,495,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,495,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,495,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,496,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,496,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,496,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,497,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,497,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,497,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,498,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,498,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,498,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,499,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,499,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,499,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,500,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,500,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,500,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,501,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,501,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,501,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,502,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,502,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,502,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,503,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,503,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,503,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,504,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,504,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,504,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,505,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,505,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,505,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,506,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,506,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,506,normal_machining,1_5
normal_machining,real_true_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,507,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,507,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,507,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,508,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,508,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,508,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,509,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,509,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,509,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,510,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,510,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,510,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,511,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,511,normal_machining,1_5
base_imbalance,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,511,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,512,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,512,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,512,normal_machining,1_5
normal_machining,real_true_label,True,,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,True,normal_machining,1.0,513,normal_machining,1_5
lead_screw_anomaly,wrong_label,False,class_identity,"{""psd_w1"":true,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",True,False,normal_machining,0.0,513,normal_machining,1_5
base_imbalance,wrong_label,False,psd_w1,"{""psd_w1"":false,""sanity"":true,""soft_spectrum"":true,""stats_union"":true}",False,False,not_evaluated_after_hard_gate_failure,0.0,513,normal_machining,1_5
